timestamp;value
0-0-10-548000;-1 
0-0-10-550000;-6 
0-0-10-552000;59 
0-0-10-554000;33 
0-0-10-557000;85 
0-0-10-559000;86 
0-0-10-561000;98 
0-0-10-563000;14 
0-0-10-565000;13 
0-0-10-567000;-19 
0-0-10-569000;-8 
0-0-10-571000;0 
0-0-10-573000;6 
0-0-10-575000;75 
0-0-10-577000;101 
0-0-10-579000;110 
0-0-10-581000;66 
0-0-10-583000;13 
0-0-10-584000;-9 
0-0-10-586000;-43 
0-0-10-588000;-18 
0-0-10-591000;3 
0-0-10-593000;13 
0-0-10-595000;42 
0-0-10-597000;107 
0-0-10-599000;91 
0-0-10-601000;73 
0-0-10-603000;18 
0-0-10-605000;5 
0-0-10-607000;-32 
0-0-10-609000;-16 
0-0-10-611000;-30 
0-0-10-613000;35 
0-0-10-615000;42 
0-0-10-617000;111 
0-0-10-619000;111 
0-0-10-621000;83 
0-0-10-623000;41 
0-0-10-625000;-24 
0-0-10-627000;-49 
0-0-10-629000;-51 
0-0-10-631000;-10 
0-0-10-633000;25 
0-0-10-635000;71 
0-0-10-637000;128 
0-0-10-639000;102 
0-0-10-641000;91 
0-0-10-643000;7 
0-0-10-645000;-48 
0-0-10-647000;-90 
0-0-10-649000;-59 
0-0-10-651000;-13 
0-0-10-653000;23 
0-0-10-655000;81 
0-0-10-657000;121 
0-0-10-659000;139 
0-0-10-662000;83 
0-0-10-664000;66 
0-0-10-666000;-17 
0-0-10-667000;-12 
0-0-10-669000;-33 
0-0-10-671000;16 
0-0-10-673000;28 
0-0-10-675000;60 
0-0-10-677000;99 
0-0-10-679000;110 
0-0-10-681000;89 
0-0-10-683000;36 
0-0-10-685000;-15 
0-0-10-687000;-46 
0-0-10-689000;-32 
0-0-10-691000;-12 
0-0-10-702000;96 
0-0-10-704000;34 
0-0-10-706000;-21 
0-0-10-708000;-23 
0-0-10-709000;-28 
0-0-10-711000;-1 
0-0-10-715000;70 
0-0-10-717000;112 
0-0-10-719000;86 
0-0-10-721000;83 
0-0-10-723000;-15 
0-0-10-725000;-11 
0-0-10-727000;-33 
0-0-10-730000;-10 
0-0-10-732000;-25 
0-0-10-734000;29 
0-0-10-736000;62 
0-0-10-738000;111 
0-0-10-740000;110 
0-0-10-742000;53 
0-0-10-744000;41 
0-0-10-746000;-24 
0-0-10-748000;-8 
0-0-10-749000;-44 
0-0-10-751000;-6 
0-0-10-753000;15 
0-0-10-755000;95 
0-0-10-757000;102 
0-0-10-759000;107 
0-0-10-761000;65 
0-0-10-764000;-31 
0-0-10-766000;-62 
0-0-10-768000;-77 
0-0-10-770000;-60 
0-0-10-772000;-20 
0-0-10-774000;56 
0-0-10-776000;98 
0-0-10-778000;123 
0-0-10-780000;100 
0-0-10-782000;86 
0-0-10-784000;12 
0-0-10-786000;-3 
0-0-10-788000;-46 
0-0-10-790000;-33 
0-0-10-791000;-23 
0-0-10-793000;49 
0-0-10-795000;97 
0-0-10-798000;127 
0-0-10-800000;131 
0-0-10-802000;89 
0-0-10-804000;39 
0-0-10-806000;2 
0-0-10-808000;-42 
0-0-10-810000;-22 
0-0-10-812000;30 
0-0-10-814000;60 
0-0-10-816000;59 
0-0-10-818000;118 
0-0-10-820000;84 
0-0-10-822000;77 
0-0-10-824000;9 
0-0-10-826000;-19 
0-0-10-828000;-21 
0-0-10-830000;-2 
0-0-10-833000;23 
0-0-10-834000;56 
0-0-10-836000;88 
0-0-10-838000;93 
0-0-10-840000;104 
0-0-10-842000;39 
0-0-10-844000;10 
0-0-10-846000;-14 
0-0-10-848000;-40 
0-0-10-850000;-7 
0-0-10-852000;34 
0-0-10-854000;64 
0-0-10-856000;97 
0-0-10-858000;108 
0-0-10-860000;131 
0-0-10-862000;39 
0-0-10-864000;15 
0-0-10-866000;-23 
0-0-10-869000;-20 
0-0-10-871000;-5 
0-0-10-873000;7 
0-0-10-874000;62 
0-0-10-876000;88 
0-0-10-878000;141 
0-0-10-880000;114 
0-0-10-882000;51 
0-0-10-884000;12 
0-0-10-886000;-12 
0-0-10-888000;-78 
0-0-10-890000;-66 
0-0-10-892000;-70 
0-0-10-894000;-73 
0-0-10-896000;-55 
0-0-10-898000;-65 
0-0-10-900000;-94 
0-0-10-903000;-155 
0-0-10-915000;-118 
0-0-10-916000;-39 
0-0-10-918000;56 
0-0-10-920000;74 
0-0-10-922000;69 
0-0-10-924000;65 
0-0-10-926000;51 
0-0-10-928000;35 
0-0-10-930000;55 
0-0-10-932000;103 
0-0-10-934000;103 
0-0-10-937000;139 
0-0-10-939000;156 
0-0-10-941000;158 
0-0-10-943000;94 
0-0-10-945000;43 
0-0-10-947000;12 
0-0-10-949000;4 
0-0-10-951000;9 
0-0-10-953000;71 
0-0-10-955000;80 
0-0-10-957000;111 
0-0-10-958000;142 
0-0-10-960000;132 
0-0-10-962000;96 
0-0-10-964000;20 
0-0-10-966000;14 
0-0-10-968000;3 
0-0-10-971000;30 
0-0-10-973000;57 
0-0-10-975000;86 
0-0-10-977000;112 
0-0-10-979000;145 
0-0-10-981000;109 
0-0-10-983000;61 
0-0-10-985000;-7 
0-0-10-987000;8 
0-0-10-989000;4 
0-0-10-991000;29 
0-0-10-993000;47 
0-0-10-995000;89 
0-0-10-997000;114 
0-0-10-999000;157 
0-0-11-000000;112 
0-0-11-002000;12 
0-0-11-005000;-22 
0-0-11-007000;-21 
0-0-11-009000;-42 
0-0-11-011000;-9 
0-0-11-013000;56 
0-0-11-015000;85 
0-0-11-017000;127 
0-0-11-019000;131 
0-0-11-021000;105 
0-0-11-023000;43 
0-0-11-025000;5 
0-0-11-027000;-24 
0-0-11-029000;-12 
0-0-11-031000;-9 
0-0-11-033000;28 
0-0-11-035000;60 
0-0-11-037000;133 
0-0-11-039000;100 
0-0-11-041000;76 
0-0-11-043000;44 
0-0-11-045000;-11 
0-0-11-047000;-38 
0-0-11-049000;-23 
0-0-11-051000;-24 
0-0-11-053000;18 
0-0-11-055000;48 
0-0-11-057000;94 
0-0-11-059000;108 
0-0-11-061000;73 
0-0-11-063000;62 
0-0-11-065000;-18 
0-0-11-067000;-28 
0-0-11-069000;10 
0-0-11-071000;-19 
0-0-11-073000;35 
0-0-11-076000;83 
0-0-11-078000;68 
0-0-11-080000;105 
0-0-11-082000;80 
0-0-11-083000;23 
0-0-11-085000;-41 
0-0-11-087000;-43 
0-0-11-089000;-51 
0-0-11-091000;-12 
0-0-11-093000;5 
0-0-11-095000;55 
0-0-11-097000;101 
0-0-11-099000;81 
0-0-11-101000;73 
0-0-11-103000;5 
0-0-11-105000;-68 
0-0-11-107000;-51 
0-0-11-110000;-70 
0-0-11-112000;-19 
0-0-11-114000;-5 
0-0-11-125000;-19 
0-0-11-127000;-55 
0-0-11-129000;-18 
0-0-11-131000;-53 
0-0-11-133000;7 
0-0-11-135000;52 
0-0-11-137000;89 
0-0-11-141000;67 
0-0-11-144000;6 
0-0-11-146000;-29 
0-0-11-148000;-38 
0-0-11-150000;-26 
0-0-11-152000;-3 
0-0-11-154000;44 
0-0-11-156000;89 
0-0-11-158000;103 
0-0-11-160000;99 
0-0-11-162000;64 
0-0-11-164000;20 
0-0-11-166000;-31 
0-0-11-167000;-19 
0-0-11-169000;-42 
0-0-11-171000;-1 
0-0-11-173000;55 
0-0-11-175000;94 
0-0-11-178000;123 
0-0-11-180000;120 
0-0-11-182000;121 
0-0-11-184000;17 
0-0-11-186000;-15 
0-0-11-188000;-27 
0-0-11-190000;-6 
0-0-11-192000;21 
0-0-11-194000;52 
0-0-11-196000;73 
0-0-11-198000;133 
0-0-11-200000;100 
0-0-11-202000;56 
0-0-11-204000;22 
0-0-11-206000;-1 
0-0-11-208000;-57 
0-0-11-209000;-7 
0-0-11-212000;28 
0-0-11-214000;27 
0-0-11-216000;77 
0-0-11-218000;126 
0-0-11-220000;106 
0-0-11-222000;83 
0-0-11-224000;35 
0-0-11-226000;-34 
0-0-11-228000;-26 
0-0-11-230000;-3 
0-0-11-232000;45 
0-0-11-234000;45 
0-0-11-236000;104 
0-0-11-238000;105 
0-0-11-240000;111 
0-0-11-242000;82 
0-0-11-244000;9 
0-0-11-246000;-27 
0-0-11-249000;-14 
0-0-11-250000;-14 
0-0-11-252000;32 
0-0-11-254000;41 
0-0-11-256000;72 
0-0-11-258000;118 
0-0-11-260000;108 
0-0-11-262000;50 
0-0-11-264000;13 
0-0-11-266000;-39 
0-0-11-268000;-52 
0-0-11-270000;-9 
0-0-11-272000;-4 
0-0-11-274000;45 
0-0-11-276000;110 
0-0-11-278000;127 
0-0-11-280000;105 
0-0-11-283000;63 
0-0-11-285000;-10 
0-0-11-287000;-30 
0-0-11-289000;-36 
0-0-11-291000;-15 
0-0-11-292000;8 
0-0-11-294000;65 
0-0-11-296000;91 
0-0-11-298000;123 
0-0-11-300000;88 
0-0-11-302000;38 
0-0-11-304000;-13 
0-0-11-306000;-14 
0-0-11-308000;-46 
0-0-11-310000;-20 
0-0-11-312000;36 
0-0-11-314000;54 
0-0-11-317000;122 
0-0-11-319000;135 
0-0-11-321000;85 
0-0-11-323000;50 
0-0-11-325000;25 
0-0-11-327000;-44 
0-0-11-338000;99 
0-0-11-340000;83 
0-0-11-342000;46 
0-0-11-344000;28 
0-0-11-346000;-8 
0-0-11-348000;-36 
0-0-11-351000;-15 
0-0-11-353000;31 
0-0-11-355000;66 
0-0-11-357000;82 
0-0-11-359000;110 
0-0-11-361000;91 
0-0-11-363000;47 
0-0-11-365000;21 
0-0-11-367000;-6 
0-0-11-369000;-30 
0-0-11-371000;10 
0-0-11-373000;33 
0-0-11-374000;48 
0-0-11-376000;86 
0-0-11-378000;125 
0-0-11-380000;99 
0-0-11-382000;57 
0-0-11-385000;-20 
0-0-11-387000;-40 
0-0-11-389000;-47 
0-0-11-391000;12 
0-0-11-393000;17 
0-0-11-395000;61 
0-0-11-397000;111 
0-0-11-399000;103 
0-0-11-401000;105 
0-0-11-403000;21 
0-0-11-405000;-27 
0-0-11-407000;-29 
0-0-11-409000;-32 
0-0-11-411000;-9 
0-0-11-413000;23 
0-0-11-415000;47 
0-0-11-416000;110 
0-0-11-419000;100 
0-0-11-421000;113 
0-0-11-423000;65 
0-0-11-425000;-17 
0-0-11-427000;-32 
0-0-11-429000;-6 
0-0-11-431000;-34 
0-0-11-433000;30 
0-0-11-435000;49 
0-0-11-437000;108 
0-0-11-439000;119 
0-0-11-441000;71 
0-0-11-443000;55 
0-0-11-445000;-10 
0-0-11-447000;-33 
0-0-11-449000;-32 
0-0-11-451000;-24 
0-0-11-453000;21 
0-0-11-456000;53 
0-0-11-458000;60 
0-0-11-459000;84 
0-0-11-461000;60 
0-0-11-463000;-2 
0-0-11-465000;-20 
0-0-11-467000;-8 
0-0-11-469000;-43 
0-0-11-471000;6 
0-0-11-473000;24 
0-0-11-475000;74 
0-0-11-477000;90 
0-0-11-479000;88 
0-0-11-481000;79 
0-0-11-483000;19 
0-0-11-485000;-60 
0-0-11-487000;-56 
0-0-11-490000;-52 
0-0-11-492000;-46 
0-0-11-494000;34 
0-0-11-496000;63 
0-0-11-498000;102 
0-0-11-499000;120 
0-0-11-501000;116 
0-0-11-503000;32 
0-0-11-505000;-8 
0-0-11-507000;-58 
0-0-11-509000;-40 
0-0-11-511000;-7 
0-0-11-513000;37 
0-0-11-515000;68 
0-0-11-517000;113 
0-0-11-519000;123 
0-0-11-521000;114 
0-0-11-524000;39 
0-0-11-526000;-6 
0-0-11-528000;-28 
0-0-11-530000;-24 
0-0-11-532000;-1 
0-0-11-534000;11 
0-0-11-536000;68 
0-0-11-538000;108 
0-0-11-549000;-30 
0-0-11-551000;9 
0-0-11-553000;27 
0-0-11-555000;62 
0-0-11-558000;94 
0-0-11-560000;116 
0-0-11-562000;66 
0-0-11-564000;15 
0-0-11-568000;-10 
0-0-11-570000;-29 
0-0-11-572000;-9 
0-0-11-574000;19 
0-0-11-576000;73 
0-0-11-578000;122 
0-0-11-580000;117 
0-0-11-582000;68 
0-0-11-583000;20 
0-0-11-585000;14 
0-0-11-587000;-35 
0-0-11-589000;-14 
0-0-11-592000;17 
0-0-11-594000;10 
0-0-11-596000;59 
0-0-11-598000;84 
0-0-11-600000;12 
0-0-11-602000;-11 
0-0-11-604000;-110 
0-0-11-606000;-172 
0-0-11-608000;-226 
0-0-11-610000;-225 
0-0-11-612000;-180 
0-0-11-614000;-151 
0-0-11-616000;-113 
0-0-11-618000;-70 
0-0-11-620000;-84 
0-0-11-622000;-82 
0-0-11-624000;-127 
0-0-11-626000;-110 
0-0-11-628000;-69 
0-0-11-630000;-33 
0-0-11-632000;74 
0-0-11-634000;83 
0-0-11-636000;168 
0-0-11-638000;213 
0-0-11-640000;173 
0-0-11-642000;138 
0-0-11-644000;70 
0-0-11-646000;21 
0-0-11-648000;-1 
0-0-11-650000;10 
0-0-11-652000;60 
0-0-11-654000;49 
0-0-11-656000;108 
0-0-11-658000;114 
0-0-11-660000;119 
0-0-11-663000;96 
0-0-11-665000;52 
0-0-11-666000;34 
0-0-11-668000;18 
0-0-11-670000;62 
0-0-11-672000;41 
0-0-11-674000;72 
0-0-11-676000;123 
0-0-11-678000;162 
0-0-11-680000;147 
0-0-11-682000;71 
0-0-11-684000;38 
0-0-11-686000;11 
0-0-11-688000;2 
0-0-11-690000;22 
0-0-11-692000;26 
0-0-11-694000;81 
0-0-11-697000;107 
0-0-11-699000;159 
0-0-11-701000;118 
0-0-11-703000;89 
0-0-11-705000;14 
0-0-11-707000;6 
0-0-11-708000;-5 
0-0-11-710000;0 
0-0-11-712000;19 
0-0-11-714000;68 
0-0-11-716000;111 
0-0-11-718000;110 
0-0-11-720000;113 
0-0-11-722000;57 
0-0-11-724000;11 
0-0-11-726000;-34 
0-0-11-728000;-51 
0-0-11-731000;-25 
0-0-11-733000;4 
0-0-11-735000;65 
0-0-11-737000;107 
0-0-11-739000;103 
0-0-11-741000;101 
0-0-11-743000;42 
0-0-11-745000;17 
0-0-11-747000;-32 
0-0-11-749000;-20 
0-0-11-750000;-1 
0-0-11-762000;87 
0-0-11-765000;-18 
0-0-11-767000;-18 
0-0-11-769000;-65 
0-0-11-771000;-30 
0-0-11-773000;-1 
0-0-11-775000;71 
0-0-11-777000;68 
0-0-11-779000;122 
0-0-11-781000;96 
0-0-11-783000;70 
0-0-11-785000;-3 
0-0-11-787000;-28 
0-0-11-789000;-23 
0-0-11-791000;-36 
0-0-11-792000;17 
0-0-11-794000;16 
0-0-11-796000;74 
0-0-11-799000;75 
0-0-11-801000;97 
0-0-11-803000;14 
0-0-11-805000;-15 
0-0-11-807000;-47 
0-0-11-809000;-25 
0-0-11-811000;-17 
0-0-11-813000;5 
0-0-11-815000;39 
0-0-11-817000;76 
0-0-11-819000;114 
0-0-11-821000;80 
0-0-11-823000;17 
0-0-11-825000;-41 
0-0-11-827000;-44 
0-0-11-829000;-73 
0-0-11-831000;-43 
0-0-11-833000;-16 
0-0-11-835000;44 
0-0-11-837000;78 
0-0-11-839000;114 
0-0-11-841000;61 
0-0-11-843000;38 
0-0-11-845000;-17 
0-0-11-847000;-6 
0-0-11-849000;-52 
0-0-11-851000;-11 
0-0-11-853000;-1 
0-0-11-855000;62 
0-0-11-857000;89 
0-0-11-859000;130 
0-0-11-861000;74 
0-0-11-863000;46 
0-0-11-865000;-25 
0-0-11-867000;-4 
0-0-11-870000;-38 
0-0-11-872000;15 
0-0-11-874000;27 
0-0-11-875000;86 
0-0-11-877000;95 
0-0-11-879000;122 
0-0-11-881000;82 
0-0-11-883000;33 
0-0-11-885000;-3 
0-0-11-887000;-12 
0-0-11-889000;-20 
0-0-11-891000;8 
0-0-11-893000;52 
0-0-11-895000;92 
0-0-11-897000;116 
0-0-11-899000;138 
0-0-11-901000;83 
0-0-11-904000;59 
0-0-11-906000;3 
0-0-11-908000;-34 
0-0-11-910000;-25 
0-0-11-912000;-5 
0-0-11-914000;55 
0-0-11-916000;55 
0-0-11-917000;131 
0-0-11-919000;118 
0-0-11-921000;100 
0-0-11-923000;40 
0-0-11-925000;-5 
0-0-11-927000;-42 
0-0-11-929000;-30 
0-0-11-931000;7 
0-0-11-933000;29 
0-0-11-935000;82 
0-0-11-938000;107 
0-0-11-940000;139 
0-0-11-942000;81 
0-0-11-944000;37 
0-0-11-946000;-23 
0-0-11-948000;-28 
0-0-11-950000;-7 
0-0-11-952000;9 
0-0-11-954000;43 
0-0-11-956000;75 
0-0-11-958000;106 
0-0-11-959000;120 
0-0-11-961000;50 
0-0-11-976000;89 
0-0-11-978000;112 
0-0-11-980000;114 
0-0-11-982000;65 
0-0-11-984000;32 
0-0-11-986000;-16 
0-0-11-988000;-22 
0-0-11-990000;8 
0-0-11-992000;32 
0-0-11-996000;84 
0-0-11-998000;116 
0-0-11-999000;101 
0-0-12-001000;64 
0-0-12-003000;30 
0-0-12-006000;-6 
0-0-12-008000;-29 
0-0-12-010000;-15 
0-0-12-012000;1 
0-0-12-014000;45 
0-0-12-016000;76 
0-0-12-018000;110 
0-0-12-020000;80 
0-0-12-022000;56 
0-0-12-024000;23 
0-0-12-026000;-32 
0-0-12-028000;-16 
0-0-12-030000;-7 
0-0-12-032000;13 
0-0-12-034000;46 
0-0-12-036000;93 
0-0-12-038000;108 
0-0-12-040000;80 
0-0-12-042000;63 
0-0-12-044000;-1 
0-0-12-046000;-34 
0-0-12-048000;-38 
0-0-12-050000;-8 
0-0-12-052000;20 
0-0-12-054000;34 
0-0-12-056000;91 
0-0-12-058000;110 
0-0-12-060000;119 
0-0-12-062000;80 
0-0-12-064000;10 
0-0-12-066000;-15 
0-0-12-068000;-42 
0-0-12-070000;-2 
0-0-12-072000;6 
0-0-12-074000;30 
0-0-12-077000;80 
0-0-12-079000;106 
0-0-12-081000;107 
0-0-12-083000;57 
0-0-12-084000;-7 
0-0-12-086000;-38 
0-0-12-088000;-34 
0-0-12-090000;-10 
0-0-12-092000;25 
0-0-12-094000;48 
0-0-12-096000;70 
0-0-12-098000;112 
0-0-12-100000;105 
0-0-12-102000;60 
0-0-12-104000;-2 
0-0-12-106000;-12 
0-0-12-108000;-17 
0-0-12-111000;-19 
0-0-12-113000;4 
0-0-12-115000;45 
0-0-12-117000;74 
0-0-12-119000;134 
0-0-12-121000;89 
0-0-12-123000;35 
0-0-12-124000;-15 
0-0-12-126000;-43 
0-0-12-128000;-18 
0-0-12-130000;-44 
0-0-12-132000;31 
0-0-12-134000;70 
0-0-12-136000;128 
0-0-12-138000;124 
0-0-12-140000;96 
0-0-12-142000;43 
0-0-12-145000;-20 
0-0-12-147000;-10 
0-0-12-149000;-57 
0-0-12-151000;-12 
0-0-12-153000;29 
0-0-12-155000;68 
0-0-12-157000;97 
0-0-12-159000;113 
0-0-12-161000;110 
0-0-12-163000;38 
0-0-12-165000;-11 
0-0-12-166000;-34 
0-0-12-168000;-57 
0-0-12-170000;-39 
0-0-12-172000;6 
0-0-12-174000;56 
0-0-12-176000;88 
0-0-12-189000;-72 
0-0-12-191000;-26 
0-0-12-193000;-16 
0-0-12-195000;33 
0-0-12-197000;80 
0-0-12-199000;98 
0-0-12-201000;87 
0-0-12-203000;7 
0-0-12-205000;-19 
0-0-12-207000;-10 
0-0-12-208000;-56 
0-0-12-210000;-1 
0-0-12-213000;4 
0-0-12-215000;50 
0-0-12-217000;84 
0-0-12-219000;126 
0-0-12-221000;95 
0-0-12-223000;54 
0-0-12-225000;-24 
0-0-12-227000;-11 
0-0-12-229000;-34 
0-0-12-231000;9 
0-0-12-233000;23 
0-0-12-235000;59 
0-0-12-237000;116 
0-0-12-239000;122 
0-0-12-241000;85 
0-0-12-243000;37 
0-0-12-245000;-11 
0-0-12-247000;-2 
0-0-12-249000;-34 
0-0-12-251000;-26 
0-0-12-253000;4 
0-0-12-255000;44 
0-0-12-257000;99 
0-0-12-259000;105 
0-0-12-261000;74 
0-0-12-263000;43 
0-0-12-265000;6 
0-0-12-267000;-9 
0-0-12-269000;-26 
0-0-12-271000;-1 
0-0-12-273000;7 
0-0-12-275000;55 
0-0-12-277000;110 
0-0-12-279000;90 
0-0-12-281000;89 
0-0-12-284000;48 
0-0-12-286000;0 
0-0-12-288000;-22 
0-0-12-290000;-9 
0-0-12-291000;4 
0-0-12-293000;19 
0-0-12-295000;69 
0-0-12-297000;102 
0-0-12-299000;104 
0-0-12-301000;97 
0-0-12-303000;59 
0-0-12-305000;12 
0-0-12-307000;-31 
0-0-12-309000;-12 
0-0-12-311000;-12 
0-0-12-313000;3 
0-0-12-315000;29 
0-0-12-318000;47 
0-0-12-320000;36 
0-0-12-322000;-25 
0-0-12-324000;-78 
0-0-12-326000;-158 
0-0-12-328000;-202 
0-0-12-330000;-222 
0-0-12-332000;-181 
0-0-12-333000;-149 
0-0-12-335000;-116 
0-0-12-337000;-100 
0-0-12-339000;-88 
0-0-12-341000;-100 
0-0-12-343000;-103 
0-0-12-345000;-114 
0-0-12-347000;-64 
0-0-12-349000;-22 
0-0-12-352000;73 
0-0-12-354000;99 
0-0-12-356000;134 
0-0-12-358000;186 
0-0-12-360000;178 
0-0-12-362000;150 
0-0-12-364000;91 
0-0-12-366000;45 
0-0-12-368000;-4 
0-0-12-370000;27 
0-0-12-372000;36 
0-0-12-374000;66 
0-0-12-375000;105 
0-0-12-377000;166 
0-0-12-379000;133 
0-0-12-381000;108 
0-0-12-383000;41 
0-0-12-386000;10 
0-0-12-388000;20 
0-0-12-400000;105 
0-0-12-402000;106 
0-0-12-404000;51 
0-0-12-406000;10 
0-0-12-408000;7 
0-0-12-410000;-10 
0-0-12-412000;12 
0-0-12-414000;64 
0-0-12-416000;130 
0-0-12-417000;132 
0-0-12-422000;113 
0-0-12-424000;32 
0-0-12-426000;1 
0-0-12-428000;3 
0-0-12-430000;-33 
0-0-12-432000;15 
0-0-12-434000;71 
0-0-12-436000;108 
0-0-12-438000;104 
0-0-12-440000;103 
0-0-12-442000;54 
0-0-12-444000;36 
0-0-12-446000;-13 
0-0-12-448000;-16 
0-0-12-450000;14 
0-0-12-452000;24 
0-0-12-454000;61 
0-0-12-457000;85 
0-0-12-458000;108 
0-0-12-460000;112 
0-0-12-462000;95 
0-0-12-464000;6 
0-0-12-466000;-6 
0-0-12-468000;-38 
0-0-12-470000;-16 
0-0-12-472000;28 
0-0-12-474000;59 
0-0-12-476000;103 
0-0-12-478000;119 
0-0-12-480000;110 
0-0-12-482000;83 
0-0-12-484000;-12 
0-0-12-486000;-26 
0-0-12-488000;-58 
0-0-12-491000;-34 
0-0-12-493000;-26 
0-0-12-495000;27 
0-0-12-497000;57 
0-0-12-499000;97 
0-0-12-500000;97 
0-0-12-502000;39 
0-0-12-504000;-3 
0-0-12-506000;-53 
0-0-12-508000;-17 
0-0-12-510000;-33 
0-0-12-512000;1 
0-0-12-514000;21 
0-0-12-516000;68 
0-0-12-518000;111 
0-0-12-520000;94 
0-0-12-522000;44 
0-0-12-525000;-14 
0-0-12-527000;-29 
0-0-12-529000;-63 
0-0-12-531000;-51 
0-0-12-533000;-6 
0-0-12-535000;12 
0-0-12-537000;84 
0-0-12-539000;122 
0-0-12-541000;73 
0-0-12-542000;56 
0-0-12-544000;-14 
0-0-12-546000;-36 
0-0-12-548000;-52 
0-0-12-550000;-59 
0-0-12-552000;-23 
0-0-12-554000;37 
0-0-12-556000;60 
0-0-12-559000;126 
0-0-12-561000;83 
0-0-12-563000;19 
0-0-12-565000;1 
0-0-12-567000;-34 
0-0-12-569000;-81 
0-0-12-571000;-31 
0-0-12-573000;6 
0-0-12-575000;50 
0-0-12-577000;99 
0-0-12-579000;91 
0-0-12-581000;94 
0-0-12-583000;45 
0-0-12-584000;7 
0-0-12-586000;-6 
0-0-12-588000;-34 
0-0-12-590000;-20 
0-0-12-593000;49 
0-0-12-595000;40 
0-0-12-597000;102 
0-0-12-599000;132 
0-0-12-601000;82 
0-0-12-613000;13 
0-0-12-615000;60 
0-0-12-617000;102 
0-0-12-619000;133 
0-0-12-621000;99 
0-0-12-623000;40 
0-0-12-624000;-9 
0-0-12-626000;-55 
0-0-12-629000;-48 
0-0-12-631000;-32 
0-0-12-633000;20 
0-0-12-635000;57 
0-0-12-637000;120 
0-0-12-639000;152 
0-0-12-641000;101 
0-0-12-643000;53 
0-0-12-645000;5 
0-0-12-647000;-22 
0-0-12-649000;-26 
0-0-12-651000;26 
0-0-12-653000;9 
0-0-12-655000;75 
0-0-12-657000;94 
0-0-12-659000;136 
0-0-12-661000;96 
0-0-12-664000;40 
0-0-12-666000;7 
0-0-12-667000;-31 
0-0-12-669000;8 
0-0-12-671000;-2 
0-0-12-673000;40 
0-0-12-675000;52 
0-0-12-677000;121 
0-0-12-679000;85 
0-0-12-681000;92 
0-0-12-683000;32 
0-0-12-685000;-16 
0-0-12-687000;-20 
0-0-12-689000;-25 
0-0-12-691000;-7 
0-0-12-693000;13 
0-0-12-695000;67 
0-0-12-698000;98 
0-0-12-700000;95 
0-0-12-702000;89 
0-0-12-704000;20 
0-0-12-706000;6 
0-0-12-708000;-43 
0-0-12-709000;-35 
0-0-12-711000;-9 
0-0-12-713000;23 
0-0-12-715000;86 
0-0-12-717000;96 
0-0-12-719000;116 
0-0-12-721000;82 
0-0-12-723000;41 
0-0-12-725000;-15 
0-0-12-727000;-53 
0-0-12-729000;-26 
0-0-12-732000;-37 
0-0-12-734000;32 
0-0-12-736000;56 
0-0-12-738000;91 
0-0-12-740000;123 
0-0-12-742000;78 
0-0-12-744000;52 
0-0-12-746000;-21 
0-0-12-748000;-22 
0-0-12-749000;-38 
0-0-12-751000;16 
0-0-12-753000;19 
0-0-12-755000;70 
0-0-12-757000;87 
0-0-12-759000;111 
0-0-12-761000;71 
0-0-12-763000;14 
0-0-12-766000;-36 
0-0-12-768000;-34 
0-0-12-770000;-28 
0-0-12-772000;10 
0-0-12-774000;41 
0-0-12-776000;84 
0-0-12-778000;101 
0-0-12-780000;96 
0-0-12-782000;63 
0-0-12-784000;21 
0-0-12-786000;-23 
0-0-12-788000;-16 
0-0-12-790000;-11 
0-0-12-791000;-9 
0-0-12-793000;56 
0-0-12-795000;53 
0-0-12-797000;102 
0-0-12-800000;120 
0-0-12-802000;55 
0-0-12-804000;39 
0-0-12-806000;-12 
0-0-12-808000;-8 
0-0-12-810000;-22 
0-0-12-812000;-11 
0-0-12-822000;64 
0-0-12-824000;13 
0-0-12-826000;-19 
0-0-12-828000;-13 
0-0-12-830000;-26 
0-0-12-832000;5 
0-0-12-833000;14 
0-0-12-836000;83 
0-0-12-838000;75 
0-0-12-840000;88 
0-0-12-842000;44 
0-0-12-846000;3 
0-0-12-848000;-42 
0-0-12-850000;-15 
0-0-12-852000;-18 
0-0-12-854000;63 
0-0-12-856000;48 
0-0-12-858000;127 
0-0-12-860000;96 
0-0-12-862000;75 
0-0-12-864000;23 
0-0-12-866000;-17 
0-0-12-868000;-40 
0-0-12-871000;-36 
0-0-12-873000;16 
0-0-12-874000;44 
0-0-12-876000;88 
0-0-12-878000;116 
0-0-12-880000;117 
0-0-12-882000;88 
0-0-12-884000;8 
0-0-12-886000;-21 
0-0-12-888000;-40 
0-0-12-890000;-14 
0-0-12-892000;16 
0-0-12-894000;37 
0-0-12-896000;76 
0-0-12-898000;106 
0-0-12-900000;118 
0-0-12-902000;47 
0-0-12-905000;22 
0-0-12-907000;-44 
0-0-12-909000;-30 
0-0-12-911000;-31 
0-0-12-913000;1 
0-0-12-915000;43 
0-0-12-916000;63 
0-0-12-918000;132 
0-0-12-920000;91 
0-0-12-922000;27 
0-0-12-924000;-7 
0-0-12-926000;-15 
0-0-12-928000;-41 
0-0-12-930000;-3 
0-0-12-932000;-6 
0-0-12-934000;33 
0-0-12-936000;59 
0-0-12-939000;118 
0-0-12-941000;70 
0-0-12-943000;70 
0-0-12-945000;13 
